"","h","lower","median","upper"
"106",0.305,0,0.0257327574880752,0.0565184108887093
"107",0.306,0,0.026221841207678,0.0573085282577941
"108",0.307,0.000335189266214681,0.0270093287381504,0.0583536902294739
"109",0.308,0.001458908155388,0.028498808450925,0.059998842250337
"110",0.309,0.00258262704456132,0.0299882881636996,0.0616439942712001
"111",0.31,0.00370634593373464,0.0314777678764742,0.0632891462920633
"112",0.311,0.00483006482290796,0.0329672475892488,0.0649342983129264
"113",0.312,0.00595378371208128,0.0344567273020235,0.0665794503337895
"114",0.313,0.0070775026012546,0.0359462070147981,0.0682246023546526
"115",0.314,0.00820122149042792,0.0374356867275727,0.0698697543755157
"116",0.315,0.00932494037960124,0.0389251664403473,0.0715149063963788
"117",0.316,0.0104486592687746,0.0404146461531219,0.0731600584172419
"118",0.317,0.0115723781579479,0.0419041258658965,0.0748052104381051
"119",0.318,0.0126960970471212,0.0433936055786712,0.0764503624589682
"120",0.319,0.0138198159362945,0.0448830852914458,0.0780955144798313
"121",0.32,0.0149435348254678,0.0463725650042204,0.0797406665006944
"122",0.321,0.0160672537146412,0.047862044716995,0.0813858185215575
"123",0.322,0.0171909726038145,0.0493515244297696,0.0830309705424206
"124",0.323,0.0183146914929878,0.0508410041425442,0.0846761225632837
"125",0.324,0.0194384103821611,0.0523304838553189,0.0863212745841469
"126",0.325,0.0205621292713344,0.0538199635680935,0.08796642660501
"127",0.326,0.0216858481605078,0.0553094432808681,0.0896115786258731
"128",0.327,0.0228095670496811,0.0567989229936427,0.0912567306467362
"129",0.328,0.0239332859388544,0.0582884027064173,0.0929018826675993
"130",0.329,0.0250570048280277,0.0597778824191919,0.0945470346884624
"131",0.33,0.026180723717201,0.0612673621319666,0.0961921867093256
"132",0.331,0.0273044426063743,0.0627568418447412,0.0978373387301887
"133",0.332,0.0284281614955477,0.0642463215575158,0.0994824907510518
"134",0.333,0.029551880384721,0.0657358012702904,0.101127642771915
"135",0.334,0.0306755992738943,0.067225280983065,0.102772794792778
"136",0.335,0.0317993181630676,0.0687147606958396,0.104417946813641
"137",0.336,0.0329230370522409,0.0702042404086143,0.106063098834504
"138",0.337,0.0340467559414143,0.0716937201213889,0.107708250855367
"139",0.338,0.0351704748305876,0.0731831998341635,0.10935340287623
"140",0.339,0.0362941937197609,0.0746726795469381,0.110998554897094
"141",0.34,0.0374179126089342,0.0761621592597127,0.112643706917957
"142",0.341,0.0385416314981075,0.0776516389724873,0.11428885893882
"143",0.342,0.0396653503872809,0.079141118685262,0.115934010959683
"144",0.343,0.0407890692764542,0.0806305983980366,0.117579162980546
"145",0.344,0.0419127881656275,0.0821200781108112,0.119224315001409
"146",0.345,0.0430365070548008,0.0836095578235857,0.120869467022272
"147",0.346,0.0441602259439741,0.0850990375363604,0.122514619043135
"148",0.347,0.0452839448331474,0.086588517249135,0.124159771063998
"149",0.348,0.0464076637223207,0.0880779969619096,0.125804923084862
"150",0.349,0.047531382611494,0.0895674766746842,0.127450075105725
"151",0.35,0.0486551015006674,0.0910569563874588,0.129095227126588
"152",0.351,0.0497788203898407,0.0925464361002334,0.130740379147451
"153",0.352,0.050902539279014,0.0940359158130081,0.132385531168314
"154",0.353,0.0520262581681873,0.0955253955257827,0.134030683189177
"155",0.354,0.0531499770573606,0.0970148752385573,0.13567583521004
"156",0.355,0.054273695946534,0.0985043549513319,0.137320987230903
"157",0.356,0.0553974148357073,0.0999938346641065,0.138966139251766
"158",0.357,0.05704318658376,0.101898983783427,0.14104436200533
"159",0.358,0.0599170828139163,0.104781991305318,0.144141379618967
"160",0.359,0.0627909790440727,0.107664998827208,0.147238397232603
"161",0.36,0.0656648752742291,0.110548006349098,0.15033541484624
"162",0.361,0.0685387715043855,0.113431013870989,0.153432432459876
"163",0.362,0.0714126677345419,0.116314021392879,0.156529450073513
"164",0.363,0.0742865639646983,0.119197028914769,0.159626467687149
"165",0.364,0.0771604601948547,0.12208003643666,0.162723485300786
"166",0.365,0.0800343564250111,0.12496304395855,0.165820502914423
"167",0.366,0.0829082526551674,0.127846051480441,0.168917520528059
"168",0.367,0.0857821488853238,0.130729059002331,0.172014538141696
"169",0.368,0.0886560451154802,0.133612066524221,0.175111555755332
"170",0.369,0.0915299413456366,0.136495074046112,0.178208573368969
"171",0.37,0.094403837575793,0.139378081568002,0.181305590982605
"172",0.371,0.0972777338059494,0.142261089089892,0.184402608596242
"173",0.372,0.100151630036106,0.145144096611783,0.187499626209878
"174",0.373,0.103025526266262,0.148027104133673,0.190596643823515
"175",0.374,0.105899422496419,0.150910111655564,0.193693661437151
"176",0.375,0.108773318726575,0.153793119177454,0.196790679050788
"177",0.376,0.111647214956731,0.156676126699344,0.199887696664424
"178",0.377,0.114521111186888,0.159559134221235,0.202984714278061
"179",0.378,0.117395007417044,0.162442141743125,0.206081731891697
"180",0.379,0.1202689036472,0.165325149265015,0.209178749505334
"181",0.38,0.123142799877357,0.168208156786906,0.21227576711897
"182",0.381,0.126016696107513,0.171091164308796,0.215372784732607
"183",0.382,0.12889059233767,0.173974171830687,0.218469802346243
"184",0.383,0.131764488567826,0.176857179352577,0.22156681995988
"185",0.384,0.134638384797982,0.179740186874467,0.224663837573516
"186",0.385,0.137512281028139,0.182623194396358,0.227760855187153
"187",0.386,0.140386177258295,0.185506201918248,0.230857872800789
"188",0.387,0.143260073488452,0.188389209440138,0.233954890414426
"189",0.388,0.146133969718608,0.191272216962029,0.237051908028062
"190",0.389,0.149007865948764,0.194155224483919,0.240148925641699
"191",0.39,0.151881762178921,0.19703823200581,0.243245943255335
"192",0.391,0.154755658409077,0.1999212395277,0.246342960868972
"193",0.392,0.157629554639233,0.20280424704959,0.249439978482608
"194",0.393,0.16050345086939,0.205687254571481,0.252536996096245
"195",0.394,0.163377347099546,0.208570262093371,0.255634013709881
"196",0.395,0.166251243329703,0.211453269615261,0.258731031323518
"197",0.396,0.169125139559859,0.214336277137152,0.261828048937155
"198",0.397,0.171999035790015,0.217219284659042,0.264925066550791
"199",0.398,0.174872932020172,0.220102292180933,0.268022084164428
"200",0.399,0.177746828250328,0.222985299702823,0.271119101778064
"201",0.4,0.180761743745983,0.226091099699606,0.274536535697635
"202",0.401,0.184402690685215,0.230185949626425,0.279376404217477
"203",0.402,0.188043637624447,0.234280799553244,0.284216272737319
"204",0.403,0.191684584563679,0.238375649480063,0.289056141257161
"205",0.404,0.195325531502912,0.242470499406882,0.293896009777003
"206",0.405,0.198966478442144,0.246565349333701,0.298735878296845
"207",0.406,0.202607425381376,0.25066019926052,0.303575746816686
"208",0.407,0.206248372320608,0.254755049187339,0.308415615336528
"209",0.408,0.20988931925984,0.258849899114158,0.31325548385637
"210",0.409,0.213530266199072,0.262944749040977,0.318095352376212
"211",0.41,0.217171213138304,0.267039598967795,0.322935220896054
"212",0.411,0.220812160077536,0.271134448894614,0.327775089415896
"213",0.412,0.224453107016768,0.275229298821433,0.332614957935738
"214",0.413,0.228094053956,0.279324148748252,0.337454826455579
"215",0.414,0.231735000895232,0.283418998675071,0.342294694975421
"216",0.415,0.235375947834465,0.28751384860189,0.347134563495263
"217",0.416,0.239016894773697,0.291608698528709,0.351974432015105
"218",0.417,0.242657841712929,0.295703548455528,0.356814300534947
"219",0.418,0.246738333334706,0.300024035820586,0.362219608709363
